date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:26:33	379/379	---MCZ	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/html	date:Sat,%2001%20Apr%202017%2022:26:33%20GMT	http://stonecolddev.in/robots.txt		(from )
16:26:33	26081/26081	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:33%20GMT	http://stonecolddev.in/	stonecolddev.in/index.html	(from )
16:26:34	31825/31825	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Apr%202017%2022:26:33%20GMT	http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css	stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css	(from http://stonecolddev.in/)
16:26:34	0/0	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Apr%202017%2022:26:34%20GMT	http://stonecolddev.in/assets/home-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	stonecolddev.in/assets/home-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from http://stonecolddev.in/)
16:26:34	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:34%20GMT	http://stonecolddev.in/images/apple-touch-icon-144x144-precomposed.png	stonecolddev.in/images/apple-touch-icon-144x144-precomposed.png	(from http://stonecolddev.in/)
16:26:34	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:34%20GMT	http://stonecolddev.in/images/apple-touch-icon-114x114-precomposed.png	stonecolddev.in/images/apple-touch-icon-114x114-precomposed.png	(from http://stonecolddev.in/)
16:26:35	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:35%20GMT	http://stonecolddev.in/images/apple-touch-icon-72x72-precomposed.png	stonecolddev.in/images/apple-touch-icon-72x72-precomposed.png	(from http://stonecolddev.in/)
16:26:35	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:35%20GMT	http://stonecolddev.in/images/apple-touch-icon-precomposed.png	stonecolddev.in/images/apple-touch-icon-precomposed.png	(from http://stonecolddev.in/)
16:26:35	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:35%20GMT	http://stonecolddev.in/images/favicon.ico	stonecolddev.in/images/favicon.ico	(from http://stonecolddev.in/)
16:26:35	8792/8792	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:35%20GMT	http://stonecolddev.in/users/sign_up	stonecolddev.in/users/sign_up.html	(from http://stonecolddev.in/)
16:26:36	8753/8753	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:36%20GMT	http://stonecolddev.in/users/sign_in	stonecolddev.in/users/sign_in.html	(from http://stonecolddev.in/)
16:26:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:36%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/)
16:26:37	26130/26130	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:36%20GMT	http://stonecolddev.in/posts	stonecolddev.in/posts.html	(from http://stonecolddev.in/)
16:26:37	8449/8449	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:37%20GMT	http://stonecolddev.in/posts/rss-is-up	stonecolddev.in/posts/rss-is-up.html	(from http://stonecolddev.in/)
16:26:37	8657/8657	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:37%20GMT	http://stonecolddev.in/users/1	stonecolddev.in/users/1.html	(from http://stonecolddev.in/)
16:26:37	49/49	---MC-	401	error ('Unauthorized')	application/rss+xml	date:Sat,%2001%20Apr%202017%2022:26:37%20GMT	http://stonecolddev.in/feed.rss	stonecolddev.in/feed.rss	(from http://stonecolddev.in/)
16:26:38	14160/14160	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:38%20GMT	http://stonecolddev.in/posts/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-part-2-testing	stonecolddev.in/posts/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-part-2-testing.html	(from http://stonecolddev.in/)
16:26:38	23748/23748	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:38%20GMT	http://stonecolddev.in/posts/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres	stonecolddev.in/posts/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres.html	(from http://stonecolddev.in/)
16:26:38	3919/3919	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:38%20GMT	http://stonecolddev.in/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-part-2-testing	stonecolddev.in/playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-part-2-testing	(from http://stonecolddev.in/)
16:26:39	8655/8655	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:38%20GMT	http://stonecolddev.in/posts/snippet-run-fsck-on-lvm-partitions	stonecolddev.in/posts/snippet-run-fsck-on-lvm-partitions.html	(from http://stonecolddev.in/)
16:26:39	10395/10395	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:39%20GMT	http://stonecolddev.in/posts/introducing-fluorescent	stonecolddev.in/posts/introducing-fluorescent.html	(from http://stonecolddev.in/)
16:26:39	11506/11506	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:39%20GMT	http://stonecolddev.in/posts/re-re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-a6661dcc-47cb-43fb-9ad5-3e9815264f92	stonecolddev.in/posts/re-re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-a6661dcc-47cb-43fb-9ad5-3e9815264f92.html	(from http://stonecolddev.in/)
16:26:39	8649/8649	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:39%20GMT	http://stonecolddev.in/users/11	stonecolddev.in/users/11.html	(from http://stonecolddev.in/)
16:26:39	12154/12154	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:39%20GMT	http://stonecolddev.in/?page=2	stonecolddev.in/index4658.html	(from http://stonecolddev.in/)
16:26:40	19509/19509	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:39%20GMT	http://stonecolddev.in/?page=3	stonecolddev.in/index9ba9.html	(from http://stonecolddev.in/)
16:26:40	9508/9508	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:40%20GMT	http://stonecolddev.in/posts/re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-995d37b5-dd73-4026-a230-f42916315523	stonecolddev.in/posts/re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-995d37b5-dd73-4026-a230-f42916315523.html	(from http://stonecolddev.in/)
16:26:40	14939/14939	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:40%20GMT	http://stonecolddev.in/?page=4	stonecolddev.in/indexfdb0.html	(from http://stonecolddev.in/)
16:26:40	8641/8641	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:40%20GMT	http://stonecolddev.in/users/4	stonecolddev.in/users/4.html	(from http://stonecolddev.in/)
16:26:41	9415/9415	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:41%20GMT	http://stonecolddev.in/posts/re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-8a76baaf-db32-40cb-8852-8dea9e392e82	stonecolddev.in/posts/re-playing-with-scala-building-a-small-web-app-with-play-2-4-play-slick-and-postgres-8a76baaf-db32-40cb-8852-8dea9e392e82.html	(from http://stonecolddev.in/)
16:26:41	28884/28884	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:41%20GMT	http://stonecolddev.in/?page=5	stonecolddev.in/indexaf4d.html	(from http://stonecolddev.in/)
16:26:41	10884/10884	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:41%20GMT	http://stonecolddev.in/?page=7	stonecolddev.in/index235c.html	(from http://stonecolddev.in/)
16:26:41	8655/8655	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:41%20GMT	http://stonecolddev.in/users/3	stonecolddev.in/users/3.html	(from http://stonecolddev.in/)
16:26:42	7922/7922	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:41%20GMT	http://stonecolddev.in/categories/tech-help	stonecolddev.in/categories/tech-help.html	(from http://stonecolddev.in/)
16:26:42	9029/9029	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:42%20GMT	http://stonecolddev.in/categories/code-snippets	stonecolddev.in/categories/code-snippets.html	(from http://stonecolddev.in/)
16:26:42	10528/10528	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:42%20GMT	http://stonecolddev.in/categories/devops	stonecolddev.in/categories/devops.html	(from http://stonecolddev.in/)
16:26:43	10978/10978	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:42%20GMT	http://stonecolddev.in/categories/9	stonecolddev.in/categories/9.html	(from http://stonecolddev.in/)
16:26:43	8972/8972	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:43%20GMT	http://stonecolddev.in/categories/8	stonecolddev.in/categories/8.html	(from http://stonecolddev.in/)
16:26:43	9371/9371	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:43%20GMT	http://stonecolddev.in/categories/7	stonecolddev.in/categories/7.html	(from http://stonecolddev.in/)
16:26:44	74850/74850	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:43%20GMT	http://stonecolddev.in/categories/programming	stonecolddev.in/categories/programming.html	(from http://stonecolddev.in/)
16:26:45	12538/12538	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:44%20GMT	http://stonecolddev.in/categories/general	stonecolddev.in/categories/general.html	(from http://stonecolddev.in/)
16:26:45	3919/3919	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:45%20GMT	http://stonecolddev.in/0/00	stonecolddev.in/0/00	(from http://stonecolddev.in/)
16:26:45	11458/11458	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:45%20GMT	http://stonecolddev.in/2016/06	stonecolddev.in/2016/06.html	(from http://stonecolddev.in/)
16:26:45	8403/8403	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:45%20GMT	http://stonecolddev.in/2015/08	stonecolddev.in/2015/08.html	(from http://stonecolddev.in/)
16:26:46	8874/8874	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:46%20GMT	http://stonecolddev.in/2015/06	stonecolddev.in/2015/06.html	(from http://stonecolddev.in/)
16:26:46	25507/25507	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:46%20GMT	http://stonecolddev.in/2015/05	stonecolddev.in/2015/05.html	(from http://stonecolddev.in/)
16:26:46	13359/13359	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:46%20GMT	http://stonecolddev.in/2015/02	stonecolddev.in/2015/02.html	(from http://stonecolddev.in/)
16:26:47	11366/11366	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:46%20GMT	http://stonecolddev.in/2015/01	stonecolddev.in/2015/01.html	(from http://stonecolddev.in/)
16:26:47	9427/9427	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:47%20GMT	http://stonecolddev.in/2014/12	stonecolddev.in/2014/12.html	(from http://stonecolddev.in/)
16:26:47	14393/14393	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:47%20GMT	http://stonecolddev.in/2014/11	stonecolddev.in/2014/11.html	(from http://stonecolddev.in/)
16:26:48	13866/13866	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:47%20GMT	http://stonecolddev.in/2014/10	stonecolddev.in/2014/10.html	(from http://stonecolddev.in/)
16:26:48	14803/14803	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:48%20GMT	http://stonecolddev.in/2014/09	stonecolddev.in/2014/09.html	(from http://stonecolddev.in/)
16:26:51	26/26	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2001%20Apr%202017%2022:26:48%20GMT	http://stonecolddev.in/assets/home-0b49e5589c0b754795ec3744e394bb16c1bb4934cadb70d2488c99e8fcb8976d.js	stonecolddev.in/assets/home-0b49e5589c0b754795ec3744e394bb16c1bb4934cadb70d2488c99e8fcb8976d.js	(from http://stonecolddev.in/)
16:26:51	178/178	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:49%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_flat_75_ffffff_40x100-39ab7ccd9f4e82579da78a9241265df288d8eb65dbbd7cf48aed2d0129887df5.png	stonecolddev.in/assets/jquery-ui/ui-bg_flat_75_ffffff_40x100-39ab7ccd9f4e82579da78a9241265df288d8eb65dbbd7cf48aed2d0129887df5.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:52	101/101	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:50%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_highlight-soft_75_cccccc_1x100-54270656df079c4da5182629a080fc633b6f84b87985eb016d25a560e2c38d4a.png	stonecolddev.in/assets/jquery-ui/ui-bg_highlight-soft_75_cccccc_1x100-54270656df079c4da5182629a080fc633b6f84b87985eb016d25a560e2c38d4a.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:52	110/110	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:51%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_glass_75_e6e6e6_1x400-ddf5dd4e0ef2b185e8bb0af7b6e90ebe74a84384cb4700658e76e754c8bfe550.png	stonecolddev.in/assets/jquery-ui/ui-bg_glass_75_e6e6e6_1x400-ddf5dd4e0ef2b185e8bb0af7b6e90ebe74a84384cb4700658e76e754c8bfe550.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:52	377256/377256	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2001%20Apr%202017%2022:26:48%20GMT	http://stonecolddev.in/assets/application-2cfc6678b490e33002a68236b6c5d4a3691723d70b06c0e5e9fb52934470efbe.js	stonecolddev.in/assets/application-2cfc6678b490e33002a68236b6c5d4a3691723d70b06c0e5e9fb52934470efbe.js	(from http://stonecolddev.in/)
16:26:52	111/111	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:52%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_glass_75_dadada_1x400-c108f5cbf2dd9ec07a26530695ddd95e1664597ce6c056ae44c162cc2e28cec4.png	stonecolddev.in/assets/jquery-ui/ui-bg_glass_75_dadada_1x400-c108f5cbf2dd9ec07a26530695ddd95e1664597ce6c056ae44c162cc2e28cec4.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:52	105/105	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:52%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_glass_65_ffffff_1x400-f0e6cd91b837d5c5644d026e5ffeccd907953317cd5c0f689901733afda260b2.png	stonecolddev.in/assets/jquery-ui/ui-bg_glass_65_ffffff_1x400-f0e6cd91b837d5c5644d026e5ffeccd907953317cd5c0f689901733afda260b2.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:52	120/120	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:52%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_glass_55_fbf9ee_1x400-691597e8a40a891ea94d3589976ecfc33e6145c49422443b00ac2b5a0022964c.png	stonecolddev.in/assets/jquery-ui/ui-bg_glass_55_fbf9ee_1x400-691597e8a40a891ea94d3589976ecfc33e6145c49422443b00ac2b5a0022964c.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:53	119/119	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:53%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_glass_95_fef1ec_1x400-f6f1c1bedf1a0f37cfef81d12f5f012869d1ee7c984775a569827a1784d34f5c.png	stonecolddev.in/assets/jquery-ui/ui-bg_glass_95_fef1ec_1x400-f6f1c1bedf1a0f37cfef81d12f5f012869d1ee7c984775a569827a1784d34f5c.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:53	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:53%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-icons_222222_256x240-57adb0d65f4e91dacfee975d9574422bee7486c8a182d60133728c672f2cdbbc.png	stonecolddev.in/assets/jquery-ui/ui-icons_222222_256x240-57adb0d65f4e91dacfee975d9574422bee7486c8a182d60133728c672f2cdbbc.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:54	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:54%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-icons_888888_256x240-ea2e29625de3463465e93b002b065f5833e05b97f7a052b1c141e754d62e1a8b.png	stonecolddev.in/assets/jquery-ui/ui-icons_888888_256x240-ea2e29625de3463465e93b002b065f5833e05b97f7a052b1c141e754d62e1a8b.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:54	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:54%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-icons_454545_256x240-07460e843c3e59aaadbb34231e699e856a2980753c7a47b66447da5d9f93fb7f.png	stonecolddev.in/assets/jquery-ui/ui-icons_454545_256x240-07460e843c3e59aaadbb34231e699e856a2980753c7a47b66447da5d9f93fb7f.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:54	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:54%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-icons_2e83ff_256x240-20f8c6667afc48aa433ee9eb6d8a0584bdbd6b4a4a9091ff1e6b3adb31e63bd9.png	stonecolddev.in/assets/jquery-ui/ui-icons_2e83ff_256x240-20f8c6667afc48aa433ee9eb6d8a0584bdbd6b4a4a9091ff1e6b3adb31e63bd9.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:54	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:54%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-icons_cd0a0a_256x240-1e32c6dbf5d3fd342f27a78aa881550d6412aa207f48468724a6a15402b6041b.png	stonecolddev.in/assets/jquery-ui/ui-icons_cd0a0a_256x240-1e32c6dbf5d3fd342f27a78aa881550d6412aa207f48468724a6a15402b6041b.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:55	180/180	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202017%2022:26:55%20GMT	http://stonecolddev.in/assets/jquery-ui/ui-bg_flat_0_aaaaaa_40x100-9a8492a580bf85d3e98ae8861fbd45567e5a1f83eeafcf9574da0399d5f602ab.png	stonecolddev.in/assets/jquery-ui/ui-bg_flat_0_aaaaaa_40x100-9a8492a580bf85d3e98ae8861fbd45567e5a1f83eeafcf9574da0399d5f602ab.png	(from http://stonecolddev.in/assets/application-24d259c985a7529c30f10dfa51efa0eef10e104849c3303e76f286ffb833fbb2.css)
16:26:55	0/0	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Apr%202017%2022:26:55%20GMT	http://stonecolddev.in/assets/registrations-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	stonecolddev.in/assets/registrations-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from http://stonecolddev.in/users/sign_up)
16:26:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:55%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/users/sign_up)
16:26:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:55%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/users/sign_up)
16:26:56	0/0	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2001%20Apr%202017%2022:26:56%20GMT	http://stonecolddev.in/assets/registrations-01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b.js	stonecolddev.in/assets/registrations-01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b.js	(from http://stonecolddev.in/users/sign_up)
16:26:56	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:56%20GMT	http://stonecolddev.in/stylesheets/sessions.css	stonecolddev.in/stylesheets/sessions.css	(from http://stonecolddev.in/users/sign_in)
16:26:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:56%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/users/sign_in)
16:26:57	8453/8453	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:56%20GMT	http://stonecolddev.in/users/password/new	stonecolddev.in/users/password/new.html	(from http://stonecolddev.in/users/sign_in)
16:26:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:57%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/users/sign_in)
16:26:57	576/576	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Apr%202017%2022:26:57%20GMT	http://stonecolddev.in/javascripts/sessions.js	stonecolddev.in/javascripts/sessions.js	(from http://stonecolddev.in/users/sign_in)
16:26:57	27/27	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Apr%202017%2022:26:57%20GMT	http://stonecolddev.in/assets/posts-11d38437333d33a8d5e290fc265a18821de3a415743629310652cdd3858429e0.css	stonecolddev.in/assets/posts-11d38437333d33a8d5e290fc265a18821de3a415743629310652cdd3858429e0.css	(from http://stonecolddev.in/posts)
16:26:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:26:57%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/posts)
16:26:58	12218/12218	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:58%20GMT	http://stonecolddev.in/posts?page=2	stonecolddev.in/posts4658.html	(from http://stonecolddev.in/posts)
16:27:00	19578/19578	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:26:59%20GMT	http://stonecolddev.in/posts?page=3	stonecolddev.in/posts9ba9.html	(from http://stonecolddev.in/posts)
16:27:00	15008/15008	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:27:00%20GMT	http://stonecolddev.in/posts?page=4	stonecolddev.in/postsfdb0.html	(from http://stonecolddev.in/posts)
16:27:01	28953/28953	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:27:00%20GMT	http://stonecolddev.in/posts?page=5	stonecolddev.in/postsaf4d.html	(from http://stonecolddev.in/posts)
16:27:01	10933/10933	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:27:01%20GMT	http://stonecolddev.in/posts?page=7	stonecolddev.in/posts235c.html	(from http://stonecolddev.in/posts)
16:27:01	634/634	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2001%20Apr%202017%2022:27:01%20GMT	http://stonecolddev.in/assets/posts-91efcc14089ce1794162dd25aa30f0aa9c48e63abf50f1ff60a0a0860081e54d.js	stonecolddev.in/assets/posts-91efcc14089ce1794162dd25aa30f0aa9c48e63abf50f1ff60a0a0860081e54d.js	(from http://stonecolddev.in/posts)
16:27:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:27:01%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/posts/rss-is-up)
16:27:02	0/0	---MCZ	200	added ('OK')	text/css	date:Sat,%2001%20Apr%202017%2022:27:02%20GMT	http://stonecolddev.in/assets/users-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	stonecolddev.in/assets/users-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from http://stonecolddev.in/users/1)
16:27:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202017%2022:27:02%20GMT	http://stonecolddev.in/users/auth/twitter	stonecolddev.in/users/auth/twitter	(from http://stonecolddev.in/users/1)
16:27:02	4216/4216	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:27:02%20GMT	http://stonecolddev.in/cdn-cgi/l/email-protection	stonecolddev.in/cdn-cgi/l/email-protection.html	(from http://stonecolddev.in/users/1)
16:27:02	8680/8680	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Apr%202017%2022:27:02%20GMT	http://stonecolddev.in/users	stonecolddev.in/users.html	(from http://stonecolddev.in/users/1)
16:27:03	26/26	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2001%20Apr%202017%2022:27:03%20GMT	http://stonecolddev.in/assets/users-0b49e5589c0b754795ec3744e394bb16c1bb4934cadb70d2488c99e8fcb8976d.js	stonecolddev.in/assets/users-0b49e5589c0b754795ec3744e394bb16c1bb4934cadb70d2488c99e8fcb8976d.js	(from http://stonecolddev.in/users/1)
